acquisition_order,baseline_method,distance_nm,finite_pixel_count,force_pixel_median_pN,spatial_mad_pN,reference_subtracted_spatial_mad_pN,reference_definition
3,far_constant_referenced,225.0,64,49.38073481646907,40.9627314074804,9.611168293806122,subtract each pixel median force over 200-250 nm before spatial MAD
3,far_constant_referenced,230.0,64,53.00266446562762,45.60545905650898,8.240178224555606,subtract each pixel median force over 200-250 nm before spatial MAD
3,far_constant_referenced,235.0,64,50.27477437054643,47.17702657232738,8.800630163306433,subtract each pixel median force over 200-250 nm before spatial MAD
3,far_constant_referenced,240.0,64,52.56331483332865,41.93224299700712,12.792070500798852,subtract each pixel median force over 200-250 nm before spatial MAD
3,far_constant_referenced,245.0,64,50.94397890947477,40.47037132832351,7.505636711293639,subtract each pixel median force over 200-250 nm before spatial MAD
3,far_constant_referenced,250.0,64,49.17389034406379,47.26790817176232,15.458100248722838,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,80.0,64,28.73923522943334,146.79278507948277,41.08048057127224,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,85.0,64,19.612638117393985,135.46808585691687,41.231193705890824,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,90.0,64,11.811811173719903,131.12739839061098,42.151739329280154,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,95.0,64,10.480202888367788,119.88286515865096,42.89289602989591,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,100.0,64,8.781326831082392,131.1146424102874,41.06380488208016,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,105.0,64,6.954707452640335,139.7572361678368,28.471930695672675,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,110.0,64,3.0449932669557525,135.22148703423207,27.4228906238394,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,115.0,64,2.0917324944172555,139.457554412332,37.74038158445748,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,120.0,64,7.3759959571405584,123.38536119221759,24.849727258131992,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,125.0,64,4.207290576174909,134.79665747940743,29.911407573482958,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,130.0,64,1.8877218004096459,138.30101806744918,30.60999924592568,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,135.0,64,6.543358550911592,135.76998414607172,33.17999111352696,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,140.0,64,1.6592958729408505,134.24975397755392,29.847479139348177,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,145.0,64,-1.01262720404461,125.33068166199982,31.631880467269156,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,150.0,64,-1.8795630299704336,126.96289288818664,28.243405723364035,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,155.0,64,3.631245202826835,117.81196127237395,30.9166811172184,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,160.0,64,7.0393885284855475,128.4726077771214,31.005916778293553,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,165.0,64,0.4717673569096854,121.75449720523997,28.344104811502522,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,170.0,64,-3.1597344640757523,121.1661753758774,23.439766267165304,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,175.0,64,4.052252104310479,132.38019875944065,28.325318766013382,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,180.0,64,-0.41873913177262556,117.61881380097599,27.796478100453488,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,185.0,64,4.4587253293343565,125.97894766534347,22.881566510812963,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,190.0,64,1.952275053639601,129.45893974584226,21.638707929567758,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,195.0,64,1.2664540603124912,122.64938616230876,19.40628078674778,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,200.0,64,-2.723491972689219,131.3335341967962,18.957218496131173,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,205.0,64,-3.363213574690601,124.83330564093406,13.69554142350383,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,210.0,64,-0.7959245575706348,134.12770446332883,10.50028914248964,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,215.0,64,0.7484688855444134,127.68169813401737,11.579363229979988,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,220.0,64,0.9589138781553233,120.39463559000048,12.623487367166472,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,225.0,64,-8.524299566987526,126.73749585676755,11.070931045170292,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,230.0,64,-6.444043817903764,116.76584926406817,7.544548439976814,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,235.0,64,-12.513557444709694,102.0421909535017,9.727858640010195,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,240.0,64,-10.556695642477127,95.3615779472177,11.833604740196122,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,245.0,64,-6.151038381474267,105.12744971162165,11.396884001233117,subtract each pixel median force over 200-250 nm before spatial MAD
4,linear_drift_corrected,250.0,64,-7.056749069068806,103.87561958261327,12.566450050853735,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,80.0,64,93.16775155524445,28.257705693933428,30.715391917605672,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,85.0,64,89.3696268331939,34.61978746784068,27.398121084798866,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,90.0,64,84.93550368664485,31.378189665690996,25.459329038999137,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,95.0,64,76.74921432759365,34.18423994499513,30.09050002482332,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,100.0,64,74.92802264335813,35.60811330506355,22.929575463584385,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,105.0,64,69.33686128057725,27.341262301830536,24.18310360802549,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,110.0,64,70.34068367869065,36.03219661800585,24.145151526063632,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,115.0,64,68.28711155236593,30.866969112182776,27.42835331573942,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,120.0,64,65.30881929300006,43.102378259767974,25.989363840194255,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,125.0,64,65.3778194162156,44.719432801963606,27.47009598323472,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,130.0,64,60.13911055811971,45.06391381875357,31.847713778351693,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,135.0,64,66.79539311804307,43.450834768706486,34.010011690527705,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,140.0,64,64.84907830029206,38.75124833670958,28.151754205675054,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,145.0,64,61.158304425165525,42.03440389973574,26.985455755097295,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,150.0,64,59.10470111938905,42.69724787447807,25.85687825322213,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,155.0,64,64.76732578195548,30.923642988547076,25.19417295843975,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,160.0,64,64.7060269829289,34.35088702840304,20.665024195384188,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,165.0,64,64.50170804598594,32.17333432079773,23.45216777368001,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,170.0,64,62.328095036518405,39.095775580151006,20.358217900630635,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,175.0,64,61.10467577087742,42.04582188298384,27.727578439418718,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,180.0,64,59.90669893657878,39.42532538808304,22.70620827716993,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,185.0,64,56.703696379858435,33.809295563996166,17.0485744655422,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,190.0,64,56.67055262433085,36.02077863476145,19.790369697426232,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,195.0,64,57.53890031147302,32.64308956672317,17.165897710395328,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,200.0,64,58.34607391738566,35.08935780714732,19.237406476428266,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,205.0,64,54.522413225649956,28.022966750929726,10.23975831881156,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,210.0,64,53.09202476980291,37.97112734376926,11.686328965416228,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,215.0,64,49.666775092296874,41.18249291497101,10.785047915447075,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,220.0,64,53.72287858502527,35.50960430791394,11.148574313201628,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,225.0,64,53.079241195237564,28.708369332242803,10.482078432880275,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,230.0,64,57.15838630163806,34.15396148739939,7.676074380231314,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,235.0,64,46.36165983628143,34.892386039505126,9.611075840499474,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,240.0,64,47.70773905887907,36.33521232722229,16.427565611599928,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,245.0,64,48.22622213569707,33.40781708427975,8.698469260587043,subtract each pixel median force over 200-250 nm before spatial MAD
4,far_constant_referenced,250.0,64,46.10882567488346,34.42276947353409,10.247431943181367,subtract each pixel median force over 200-250 nm before spatial MAD
5,linear_drift_corrected,80.0,64,57.601149007884466,133.30299758109405,41.20870758604043,subtract each pixel median force over 200-250 nm before spatial MAD
5,linear_drift_corrected,85.0,64,61.33750801618015,135.07695493879854,44.66297656330175,subtract each pixel median force over 200-250 nm before spatial MAD
5,linear_drift_corrected,90.0,64,47.00555280741571,132.22335613583405,40.191799935571424,subtract each pixel median force over 200-250 nm before spatial MAD
