acquisition_order,location,location_order,instrument_scan_number,variant,distance_nm,predicted_force_pN
19,B,1,25,lower_plus_10nm,65.0,220.30441522592565
19,B,1,25,lower_plus_10nm,70.0,195.58560913313232
19,B,1,25,lower_plus_10nm,75.0,173.19199287113906
19,B,1,25,lower_plus_10nm,80.0,153.30666534624686
19,B,1,25,lower_plus_10nm,85.0,135.32463487191234
19,B,1,25,lower_plus_10nm,90.0,119.26314894636185
19,B,1,25,lower_plus_10nm,95.0,104.95055454400877
19,B,1,25,lower_plus_10nm,100.0,92.06311940134843
19,B,1,25,lower_plus_10nm,105.0,80.7066589664516
19,B,1,25,lower_plus_10nm,110.0,70.52823827510406
19,B,1,25,lower_plus_10nm,115.0,61.45357805959756
19,B,1,25,lower_plus_10nm,120.0,53.45114647899898
19,B,1,25,lower_plus_10nm,125.0,46.27983307514859
19,B,1,25,lower_plus_10nm,130.0,39.96418673867029
19,B,1,25,lower_plus_10nm,135.0,34.35470999617554
19,B,1,25,lower_plus_10nm,140.0,29.35098918822259
19,B,1,25,lower_plus_10nm,145.0,24.977204174400065
19,B,1,25,lower_plus_10nm,150.0,21.0702398449342
19,B,1,25,lower_plus_10nm,155.0,17.62509298895865
19,B,1,25,lower_plus_10nm,160.0,14.589341297663939
19,B,1,25,lower_plus_10nm,165.0,11.882176866939933
19,B,1,25,lower_plus_10nm,170.0,9.522727234024195
19,B,1,25,lower_plus_10nm,175.0,7.424945654602292
19,B,1,25,lower_plus_10nm,180.0,5.570497987732486
19,B,1,25,lower_plus_10nm,185.0,3.9478978949587376
19,B,1,25,lower_plus_10nm,190.0,2.5033373435444926
19,B,1,25,lower_plus_10nm,195.0,1.2404768084499995
19,B,1,25,lower_plus_10nm,200.0,0.12507717197751944
19,B,1,25,lower_plus_10nm,205.0,-0.8642320920422764
19,B,1,25,lower_plus_10nm,210.0,-1.7243754872904242
19,B,1,25,lower_plus_10nm,215.0,-2.4893446917155906
19,B,1,25,lower_plus_10nm,220.0,-3.1606066769904535
19,B,1,25,lower_plus_10nm,225.0,-3.749881785557073
19,B,1,25,lower_plus_10nm,230.0,-4.2735634485431895
19,B,1,25,lower_plus_10nm,235.0,-4.728078513470528
19,B,1,25,lower_plus_10nm,240.0,-5.131163017473192
19,B,1,25,lower_plus_10nm,245.0,-5.48634525628975
19,B,1,25,lower_plus_10nm,250.0,-5.796364185455567
19,B,1,25,upper_200nm,30.0,503.0319729011473
19,B,1,25,upper_200nm,35.0,451.4383674381367
19,B,1,25,upper_200nm,40.0,404.0268078147478
19,B,1,25,upper_200nm,45.0,360.6080024073374
19,B,1,25,upper_200nm,50.0,321.00646388060886
19,B,1,25,upper_200nm,55.0,285.15128828013707
19,B,1,25,upper_200nm,60.0,252.88976813190038
19,B,1,25,upper_200nm,65.0,223.74342432658193
19,B,1,25,upper_200nm,70.0,197.81696908033385
19,B,1,25,upper_200nm,75.0,174.3871809753547
19,B,1,25,upper_200nm,80.0,153.75577493188968
19,B,1,25,upper_200nm,85.0,135.17214310390258
19,B,1,25,upper_200nm,90.0,118.78350943305563
19,B,1,25,upper_200nm,95.0,104.14553040124186
19,B,1,25,upper_200nm,100.0,91.20005203676799
19,B,1,25,upper_200nm,105.0,79.73332233576033
19,B,1,25,upper_200nm,110.0,69.55748334234204
19,B,1,25,upper_200nm,115.0,60.616448560934955
19,B,1,25,upper_200nm,120.0,52.65113059864788
19,B,1,25,upper_200nm,125.0,45.706989900477495
19,B,1,25,upper_200nm,130.0,39.5114047373295
19,B,1,25,upper_200nm,135.0,34.11965736338624
19,B,1,25,upper_200nm,140.0,29.329821327546643
19,B,1,25,upper_200nm,145.0,25.141493204721026
19,B,1,25,upper_200nm,150.0,21.44852590373744
19,B,1,25,upper_200nm,155.0,18.20316341564383
19,B,1,25,upper_200nm,160.0,15.362511480132124
19,B,1,25,upper_200nm,165.0,12.853256121765728
19,B,1,25,upper_200nm,170.0,10.67253654481003
19,B,1,25,upper_200nm,175.0,8.736038094214138
19,B,1,25,upper_200nm,180.0,7.064740443514521
19,B,1,25,upper_200nm,185.0,5.581306712546286
19,B,1,25,upper_200nm,190.0,4.293574678432296
19,B,1,25,upper_200nm,195.0,3.1586858508777436
19,B,1,25,upper_200nm,200.0,2.1677309284985515
19,B,1,25,common_150_250nm,150.0,23.886687888144788
19,B,1,25,common_150_250nm,155.0,19.41731386073565
19,B,1,25,common_150_250nm,160.0,15.610684799168915
19,B,1,25,common_150_250nm,165.0,12.303019045987924
19,B,1,25,common_150_250nm,170.0,9.448221892335116
19,B,1,25,common_150_250nm,175.0,7.007130514885596
19,B,1,25,common_150_250nm,180.0,4.8891041725000495
19,B,1,25,common_150_250nm,185.0,3.0719004813841266
19,B,1,25,common_150_250nm,190.0,1.511451844286638
19,B,1,25,common_150_250nm,195.0,0.15918227001511198
19,B,1,25,common_150_250nm,200.0,-0.9944475534112431
19,B,1,25,common_150_250nm,205.0,-1.9894865892673428
19,B,1,25,common_150_250nm,210.0,-2.8508844883407374
19,B,1,25,common_150_250nm,215.0,-3.5817486419353965
19,B,1,25,common_150_250nm,220.0,-4.215031016487956
19,B,1,25,common_150_250nm,225.0,-4.76023125975604
19,B,1,25,common_150_250nm,230.0,-5.225066334680986
19,B,1,25,common_150_250nm,235.0,-5.627503897091036
19,B,1,25,common_150_250nm,240.0,-5.972105045647792
19,B,1,25,common_150_250nm,245.0,-6.267354925619012
19,B,1,25,common_150_250nm,250.0,-6.5227781212883995
19,B,1,25,no_slip_hydrodynamic,30.0,479.53651952442954
19,B,1,25,no_slip_hydrodynamic,35.0,431.07672528962405
19,B,1,25,no_slip_hydrodynamic,40.0,386.3592016963962
19,B,1,25,no_slip_hydrodynamic,45.0,345.0522679463472
19,B,1,25,no_slip_hydrodynamic,50.0,307.6104740235114
19,B,1,25,no_slip_hydrodynamic,55.0,273.3145640908586
19,B,1,25,no_slip_hydrodynamic,60.0,242.60449617784144
19,B,1,25,no_slip_hydrodynamic,65.0,214.73054694579494
19,B,1,25,no_slip_hydrodynamic,70.0,189.7468923299778
19,B,1,25,no_slip_hydrodynamic,75.0,167.3615377008096
19,B,1,25,no_slip_hydrodynamic,80.0,147.23244036282472
19,B,1,25,no_slip_hydrodynamic,85.0,129.41438455222794
19,B,1,25,no_slip_hydrodynamic,90.0,113.36605031410352
19,B,1,25,no_slip_hydrodynamic,95.0,99.23459089558378
19,B,1,25,no_slip_hydrodynamic,100.0,86.58064409935108
19,B,1,25,no_slip_hydrodynamic,105.0,75.37345559457799
19,B,1,25,no_slip_hydrodynamic,110.0,65.44789296345073
19,B,1,25,no_slip_hydrodynamic,115.0,56.60124151770348
19,B,1,25,no_slip_hydrodynamic,120.0,48.850126666841675
19,B,1,25,no_slip_hydrodynamic,125.0,41.92069404183936
19,B,1,25,no_slip_hydrodynamic,130.0,35.864940511292424
19,B,1,25,no_slip_hydrodynamic,135.0,30.480872566701535
19,B,1,25,no_slip_hydrodynamic,140.0,25.74040398383338
19,B,1,25,no_slip_hydrodynamic,145.0,21.569762254152895
19,B,1,25,no_slip_hydrodynamic,150.0,17.869514257126774
19,B,1,25,no_slip_hydrodynamic,155.0,14.647257601569915
19,B,1,25,no_slip_hydrodynamic,160.0,11.778835418578108
19,B,1,25,no_slip_hydrodynamic,165.0,9.282243378334929
19,B,1,25,no_slip_hydrodynamic,170.0,7.072394666044293
19,B,1,25,no_slip_hydrodynamic,175.0,5.132753859097599
19,B,1,25,no_slip_hydrodynamic,180.0,3.433277560414046
19,B,1,25,no_slip_hydrodynamic,185.0,1.929005874520925
19,B,1,25,no_slip_hydrodynamic,190.0,0.6239839987339035
19,B,1,25,no_slip_hydrodynamic,195.0,-0.5349615145228341
19,B,1,25,no_slip_hydrodynamic,200.0,-1.5416954543989299
19,B,1,25,no_slip_hydrodynamic,205.0,-2.4303333997960674
19,B,1,25,no_slip_hydrodynamic,210.0,-3.209217446981726
19,B,1,25,no_slip_hydrodynamic,215.0,-3.889916474596477
19,B,1,25,no_slip_hydrodynamic,220.0,-4.491845289852605
19,B,1,25,no_slip_hydrodynamic,225.0,-5.012821451801335
19,B,1,25,no_slip_hydrodynamic,230.0,-5.474892546877017
19,B,1,25,no_slip_hydrodynamic,235.0,-5.875978005047227
19,B,1,25,no_slip_hydrodynamic,240.0,-6.229370806267269
19,B,1,25,no_slip_hydrodynamic,245.0,-6.538974163890716
19,B,1,25,no_slip_hydrodynamic,250.0,-6.809087194582107
20,B,2,26,primary,35.0,423.3093608760787
20,B,2,26,primary,40.0,382.7221140535698
20,B,2,26,primary,45.0,345.33861972777584
20,B,2,26,primary,50.0,310.78811061054375
20,B,2,26,primary,55.0,278.95519987373547
20,B,2,26,primary,60.0,250.2155229692052
20,B,2,26,primary,65.0,223.94832011851184
20,B,2,26,primary,70.0,199.98167088096048
20,B,2,26,primary,75.0,178.57081045115186
20,B,2,26,primary,80.0,159.1209850766325
20,B,2,26,primary,85.0,141.495063371111
20,B,2,26,primary,90.0,125.84153704378424
20,B,2,26,primary,95.0,111.68513907436483
20,B,2,26,primary,100.0,98.9230522006907
20,B,2,26,primary,105.0,87.62991194462576
20,B,2,26,primary,110.0,77.45222637134161
20,B,2,26,primary,115.0,68.31553536297302
20,B,2,26,primary,120.0,60.25066089179042
20,B,2,26,primary,125.0,53.00205507390909
20,B,2,26,primary,130.0,46.51802372408246
20,B,2,26,primary,135.0,40.804602194541886
20,B,2,26,primary,140.0,35.68062275949585
20,B,2,26,primary,145.0,31.11128514860554
20,B,2,26,primary,150.0,27.089722754260354
20,B,2,26,primary,155.0,23.489399118524904
20,B,2,26,primary,160.0,20.287502501754744
20,B,2,26,primary,165.0,17.471453120362224
20,B,2,26,primary,170.0,14.953936167432285
20,B,2,26,primary,175.0,12.720383511557706
20,B,2,26,primary,180.0,10.756629908608762
20,B,2,26,primary,185.0,9.003033604492291
20,B,2,26,primary,190.0,7.45054807181988
20,B,2,26,primary,195.0,6.085609349491981
20,B,2,26,primary,200.0,4.867827638004711
20,B,2,26,primary,205.0,3.7917654185721483
20,B,2,26,primary,210.0,2.845466513014639
20,B,2,26,primary,215.0,2.001779230087812
20,B,2,26,primary,220.0,1.2575676659664916
20,B,2,26,primary,225.0,0.6028110641204378
20,B,2,26,primary,230.0,0.019372374455064012
20,B,2,26,primary,235.0,-0.49445465376827835
20,B,2,26,primary,240.0,-0.9467892900247938
20,B,2,26,primary,245.0,-1.3496797899982353
20,B,2,26,primary,250.0,-1.7039708635757864
20,B,2,26,constant_baseline,35.0,445.95129034831393
20,B,2,26,constant_baseline,40.0,404.5687879351566
20,B,2,26,constant_baseline,45.0,366.1380065425542
20,B,2,26,constant_baseline,50.0,330.88526472592275
20,B,2,26,constant_baseline,55.0,298.3777001800266
20,B,2,26,constant_baseline,60.0,268.5111667912387
20,B,2,26,constant_baseline,65.0,241.6105808955257
20,B,2,26,constant_baseline,70.0,217.04178035193476
20,B,2,26,constant_baseline,75.0,194.649492511549
20,B,2,26,constant_baseline,80.0,174.56501080458597
20,B,2,26,constant_baseline,85.0,156.40099525744506
20,B,2,26,constant_baseline,90.0,139.93113640459293
20,B,2,26,constant_baseline,95.0,125.17685828249385
20,B,2,26,constant_baseline,100.0,111.94449676530651
20,B,2,26,constant_baseline,105.0,99.98992856637474
20,B,2,26,constant_baseline,110.0,89.27669760921763
20,B,2,26,constant_baseline,115.0,79.74067366120528
20,B,2,26,constant_baseline,120.0,71.14934558529583
20,B,2,26,constant_baseline,125.0,63.439946701633914
20,B,2,26,constant_baseline,130.0,56.62556545701803
20,B,2,26,constant_baseline,135.0,50.49973244119263
20,B,2,26,constant_baseline,140.0,44.99851348590755
20,B,2,26,constant_baseline,145.0,40.155532657473834
20,B,2,26,constant_baseline,150.0,35.815498625436405
20,B,2,26,constant_baseline,155.0,31.924465027385995
20,B,2,26,constant_baseline,160.0,28.490268210516117
20,B,2,26,constant_baseline,165.0,25.43141017599563
20,B,2,26,constant_baseline,170.0,22.69263834315336
20,B,2,26,constant_baseline,175.0,20.268255210637857
20,B,2,26,constant_baseline,180.0,18.1214319401016
20,B,2,26,constant_baseline,185.0,16.201254406860322
20,B,2,26,constant_baseline,190.0,14.495911869821542
20,B,2,26,constant_baseline,195.0,12.994256771594566
20,B,2,26,constant_baseline,200.0,11.652210523627936
20,B,2,26,constant_baseline,205.0,10.45610685943703
20,B,2,26,constant_baseline,210.0,9.408528653881536
20,B,2,26,constant_baseline,215.0,8.472862867062489
20,B,2,26,constant_baseline,220.0,7.637699328872112
20,B,2,26,constant_baseline,225.0,6.906573235948784
20,B,2,26,constant_baseline,230.0,6.255495747805473
20,B,2,26,constant_baseline,235.0,5.674590371278454
20,B,2,26,constant_baseline,240.0,5.163971559678545
20,B,2,26,constant_baseline,245.0,4.71161077506233
20,B,2,26,constant_baseline,250.0,4.3081251958856255
20,B,2,26,lower_plus_10nm,45.0,329.8810083631503
20,B,2,26,lower_plus_10nm,50.0,298.2774582911147
20,B,2,26,lower_plus_10nm,55.0,269.320380227361
20,B,2,26,lower_plus_10nm,60.0,242.62580720442597
20,B,2,26,lower_plus_10nm,65.0,218.09701316359363
20,B,2,26,lower_plus_10nm,70.0,195.89213159923108
20,B,2,26,lower_plus_10nm,75.0,175.67159733142609
20,B,2,26,lower_plus_10nm,80.0,157.2261559661115
20,B,2,26,lower_plus_10nm,85.0,140.49713190314898
20,B,2,26,lower_plus_10nm,90.0,125.49105667008513
20,B,2,26,lower_plus_10nm,95.0,111.86811130652657
20,B,2,26,lower_plus_10nm,100.0,99.51962061214871
20,B,2,26,lower_plus_10nm,105.0,88.47735031467356
20,B,2,26,lower_plus_10nm,110.0,78.5447960306558
20,B,2,26,lower_plus_10nm,115.0,69.56997503407888
20,B,2,26,lower_plus_10nm,120.0,61.49323242268193
20,B,2,26,lower_plus_10nm,125.0,54.322149831842935
20,B,2,26,lower_plus_10nm,130.0,47.85825603566379
20,B,2,26,lower_plus_10nm,135.0,42.03785000553021
20,B,2,26,lower_plus_10nm,140.0,36.86192452878283
20,B,2,26,lower_plus_10nm,145.0,32.240203945883984
20,B,2,26,lower_plus_10nm,150.0,28.085942303463852
20,B,2,26,lower_plus_10nm,155.0,24.361381315982285
20,B,2,26,lower_plus_10nm,160.0,21.076249223163124
20,B,2,26,lower_plus_10nm,165.0,18.127460852489612
20,B,2,26,lower_plus_10nm,170.0,15.48268209587888
20,B,2,26,lower_plus_10nm,175.0,13.137141884955659
20,B,2,26,lower_plus_10nm,180.0,11.053324337925892
20,B,2,26,lower_plus_10nm,185.0,9.18615779994112
20,B,2,26,lower_plus_10nm,190.0,7.514929109489371
20,B,2,26,lower_plus_10nm,195.0,6.047612486632243
20,B,2,26,lower_plus_10nm,200.0,4.733798728078508
20,B,2,26,lower_plus_10nm,205.0,3.558178478537526
20,B,2,26,lower_plus_10nm,210.0,2.51661206244429
20,B,2,26,lower_plus_10nm,215.0,1.5945994596112456
20,B,2,26,lower_plus_10nm,220.0,0.7699492894059103
20,B,2,26,lower_plus_10nm,225.0,0.03281224551330286
20,B,2,26,lower_plus_10nm,230.0,-0.6135880806268759
20,B,2,26,lower_plus_10nm,235.0,-1.1909231144089132
20,B,2,26,lower_plus_10nm,240.0,-1.7068523172014487
20,B,2,26,lower_plus_10nm,245.0,-2.163977625206318
20,B,2,26,lower_plus_10nm,250.0,-2.567542863397582
20,B,2,26,upper_200nm,35.0,439.80296080312365
20,B,2,26,upper_200nm,40.0,395.0508909164944
20,B,2,26,upper_200nm,45.0,353.8315854004494
20,B,2,26,upper_200nm,50.0,316.3566896568035
20,B,2,26,upper_200nm,55.0,282.1346813029522
20,B,2,26,upper_200nm,60.0,251.50082952003
20,B,2,26,upper_200nm,65.0,223.64279134918235
20,B,2,26,upper_200nm,70.0,198.85248273869243
20,B,2,26,upper_200nm,75.0,176.50455809454442
20,B,2,26,upper_200nm,80.0,156.57712108399932
20,B,2,26,upper_200nm,85.0,138.80908968152153
20,B,2,26,upper_200nm,90.0,122.91069229191315
20,B,2,26,upper_200nm,95.0,108.88255485130551
20,B,2,26,upper_200nm,100.0,96.28725803989566
20,B,2,26,upper_200nm,105.0,85.26341597422677
20,B,2,26,upper_200nm,110.0,75.3959661099581
20,B,2,26,upper_200nm,115.0,66.71412152456332
20,B,2,26,upper_200nm,120.0,59.01785641575256
20,B,2,26,upper_200nm,125.0,52.20770318157683
20,B,2,26,upper_200nm,130.0,46.2275646528962
20,B,2,26,upper_200nm,135.0,40.90413944682206
20,B,2,26,upper_200nm,140.0,36.27254406019063
20,B,2,26,upper_200nm,145.0,32.145079788686566
20,B,2,26,upper_200nm,150.0,28.546719163749497
20,B,2,26,upper_200nm,155.0,25.361715201653013
20,B,2,26,upper_200nm,160.0,22.565893352851177
20,B,2,26,upper_200nm,165.0,20.113578730510152
20,B,2,26,upper_200nm,170.0,17.94587313075296
20,B,2,26,upper_200nm,175.0,16.061239067360447
20,B,2,26,upper_200nm,180.0,14.387054927669249
20,B,2,26,upper_200nm,185.0,12.937527124585575
20,B,2,26,upper_200nm,190.0,11.653421290779132
20,B,2,26,upper_200nm,195.0,10.533119908187622
20,B,2,26,upper_200nm,200.0,9.549422119157548
20,B,2,26,common_150_250nm,150.0,30.481210116568626
20,B,2,26,common_150_250nm,155.0,26.699806998156447
20,B,2,26,common_150_250nm,160.0,23.255254592487972
20,B,2,26,common_150_250nm,165.0,20.119395424457238
20,B,2,26,common_150_250nm,170.0,17.266158365166618
20,B,2,26,common_150_250nm,175.0,14.671444603765744
20,B,2,26,common_150_250nm,180.0,12.313012948962163
20,B,2,26,common_150_250nm,185.0,10.170366079699624
20,B,2,26,common_150_250nm,190.0,8.224638986306632
20,B,2,26,common_150_250nm,195.0,6.45849053920753
20,B,2,26,common_150_250nm,200.0,4.8624081250092175
20,B,2,26,common_150_250nm,205.0,3.4193109399411945
20,B,2,26,common_150_250nm,210.0,2.1101128944028975
20,B,2,26,common_150_250nm,215.0,0.9227808706731668
20,B,2,26,common_150_250nm,220.0,-0.1536922814955357
20,B,2,26,common_150_250nm,225.0,-1.1293670835641763
20,B,2,26,common_150_250nm,230.0,-2.0134318583034734
20,B,2,26,common_150_250nm,235.0,-2.8142723588889673
20,B,2,26,common_150_250nm,240.0,-3.539536740228024
20,B,2,26,common_150_250nm,245.0,-4.196196042482787
20,B,2,26,common_150_250nm,250.0,-4.790600376091623
20,B,2,26,no_slip_hydrodynamic,35.0,415.409174739171
20,B,2,26,no_slip_hydrodynamic,40.0,375.5006939293134
20,B,2,26,no_slip_hydrodynamic,45.0,338.7516951834923
20,B,2,26,no_slip_hydrodynamic,50.0,304.7588275671302
20,B,2,26,no_slip_hydrodynamic,55.0,273.43797428065477
20,B,2,26,no_slip_hydrodynamic,60.0,245.18190895449578
20,B,2,26,no_slip_hydrodynamic,65.0,219.32616831822443
20,B,2,26,no_slip_hydrodynamic,70.0,195.76385929193694
20,B,2,26,no_slip_hydrodynamic,75.0,174.68987647476817
20,B,2,26,no_slip_hydrodynamic,80.0,155.54129241677578
20,B,2,26,no_slip_hydrodynamic,85.0,138.22211695664075
20,B,2,26,no_slip_hydrodynamic,90.0,122.81112732457838
20,B,2,26,no_slip_hydrodynamic,95.0,108.87484864525277
20,B,2,26,no_slip_hydrodynamic,100.0,96.3419511354241
20,B,2,26,no_slip_hydrodynamic,105.0,85.22577807593697
20,B,2,26,no_slip_hydrodynamic,110.0,75.20872675960557
20,B,2,26,no_slip_hydrodynamic,115.0,66.24266019052577
20,B,2,26,no_slip_hydrodynamic,120.0,58.30665967362682
20,B,2,26,no_slip_hydrodynamic,125.0,51.175004326082096
20,B,2,26,no_slip_hydrodynamic,130.0,44.81740160173878
20,B,2,26,no_slip_hydrodynamic,135.0,39.197535972699505
20,B,2,26,no_slip_hydrodynamic,140.0,34.15840596488722
20,B,2,26,no_slip_hydrodynamic,145.0,29.682232317130264
20,B,2,26,no_slip_hydrodynamic,150.0,25.72831447000594
20,B,2,26,no_slip_hydrodynamic,155.0,22.189291831855854
20,B,2,26,no_slip_hydrodynamic,160.0,19.055647458623692
20,B,2,26,no_slip_hydrodynamic,165.0,16.28829420227069
20,B,2,26,no_slip_hydrodynamic,170.0,13.81486987321021
20,B,2,26,no_slip_hydrodynamic,175.0,11.631036227951896
20,B,2,26,no_slip_hydrodynamic,180.0,9.702187721503979
20,B,2,26,no_slip_hydrodynamic,185.0,7.980172124817144
20,B,2,26,no_slip_hydrodynamic,190.0,6.463716958733097
20,B,2,26,no_slip_hydrodynamic,195.0,5.123699570721201
20,B,2,26,no_slip_hydrodynamic,200.0,3.928450670917811
20,B,2,26,no_slip_hydrodynamic,205.0,2.878379641430314
20,B,2,26,no_slip_hydrodynamic,210.0,1.9498127233434701
20,B,2,26,no_slip_hydrodynamic,215.0,1.1221494654900246
20,B,2,26,no_slip_hydrodynamic,220.0,0.39661380043159244
20,B,2,26,no_slip_hydrodynamic,225.0,-0.2455628711226714
20,B,2,26,no_slip_hydrodynamic,230.0,-0.8176378301137461
20,B,2,26,no_slip_hydrodynamic,235.0,-1.3180894878873013
20,B,2,26,no_slip_hydrodynamic,240.0,-1.7615207935410693
20,B,2,26,no_slip_hydrodynamic,245.0,-2.156370923617904
20,B,2,26,no_slip_hydrodynamic,250.0,-2.5011090230169435
21,B,3,27,primary,35.0,416.3962127412627
21,B,3,27,primary,40.0,373.7643920868808
21,B,3,27,primary,45.0,334.25738587315544
21,B,3,27,primary,50.0,298.49215946702054
21,B,3,27,primary,55.0,265.6961303899279
21,B,3,27,primary,60.0,236.171955551601
21,B,3,27,primary,65.0,209.4569330032725
21,B,3,27,primary,70.0,185.3668132861634
21,B,3,27,primary,75.0,163.8710460609771
21,B,3,27,primary,80.0,144.43369406195995
21,B,3,27,primary,85.0,127.27300397018274
21,B,3,27,primary,90.0,111.82597597645466
21,B,3,27,primary,95.0,98.11038681098977
21,B,3,27,primary,100.0,85.91413496773166
21,B,3,27,primary,105.0,75.01403195872443
21,B,3,27,primary,110.0,65.43608320947335
21,B,3,27,primary,115.0,56.85478025210071
21,B,3,27,primary,120.0,49.32773179867283
