test,blocks_planned,blocks_included,baseline_method,preprocessing,distance_nm,low_nominal_speed_um_per_s,high_nominal_speed_um_per_s,block_summary,low_block_values_pN,high_block_values_pN,block_differences_high_minus_low_pN,sample_count,mean_difference_pN,median_difference_pN,difference_sd_pN,mean_95CI_low_pN,mean_95CI_high_pN,paired_t_statistic,paired_t_df,paired_t_p_two_sided,cohen_dz,fraction_high_greater_than_low,exact_sign_nonzero_block_count,exact_sign_p_two_sided,fit_status,claim_status,paired_t_p_two_sided_holm_across_valid_contrasts_and_37_distances,paired_t_p_two_sided_bh_across_valid_contrasts_and_37_distances
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,170.0,0.05,0.2,spatial_median_of_F_sym_pN,9.36101489809;15.39115457;4.6389230695,8.20607694051;16.0296830803;3.20988534375,-1.15493795759;0.638528510282;-1.42903772575,3,-0.6484823910175891,-1.1549379575863323,1.1229783906090498,-3.4381153605756523,2.1411505785404743,-1.0002013025798646,2.0,0.4225722572095125,-0.5774664912882992,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.903328803073571
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,175.0,0.05,0.2,spatial_median_of_F_sym_pN,8.65095078433;14.4656416697;4.79247051564,8.31846590466;14.7078744528;2.89808573548,-0.332484879671;0.242232783067;-1.89438478016,3,-0.6615456255882314,-0.3324848796706448,1.1056646796164542,-3.4081689527397745,2.085077701563312,-1.0363274292538975,2.0,0.4089191897498039,-0.5983239202483306,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.903328803073571
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,180.0,0.05,0.2,spatial_median_of_F_sym_pN,7.26628660941;13.6882725429;3.72678301396,8.24566710719;14.2620572729;1.78653928077,0.979380497781;0.573784730018;-1.94024373319,3,-0.12902616846343684,0.5737847300182732,1.5816158768130852,-4.057977813509197,3.799925476582324,-0.14129845467593555,2.0,0.9005818991498877,-0.08157870084322952,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9171063376663995
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,185.0,0.05,0.2,spatial_median_of_F_sym_pN,7.25592359049;12.6140138605;3.5050012316,7.12741596659;13.5732440775;1.59266479293,-0.128507623897;0.959230217058;-1.91233643867,3,-0.36053794850336945,-0.12850762389743142,1.4497766442543432,-3.9619827840657957,3.2409068870590567,-0.4307353462613326,2.0,0.7086387219681686,-0.24868516811346705,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.903328803073571
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,190.0,0.05,0.2,spatial_median_of_F_sym_pN,6.87715082935;11.7845620277;3.09639592911,7.5595120409;13.096223906;1.18867094086,0.682361211549;1.3116618783;-1.90772498825,3,0.028766033868899015,0.6823612115493045,1.7063126739676553,-4.209949627519172,4.267481695256969,0.029199942632627172,2.0,0.9793569223464759,0.016858594739268932,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9840696516722935
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,195.0,0.05,0.2,spatial_median_of_F_sym_pN,6.45968914867;12.1193716527;2.95044210088,5.90285563168;11.8894982693;0.98264390295,-0.556833516989;-0.229873383395;-1.96779819793,3,-0.9181683661044872,-0.5568335169885144,0.9235896383859753,-3.2124922169725068,1.3761554847635322,-1.721884042327106,2.0,0.2272316624772337,-0.9941302153508759,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8245516930167216
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,linear_center_aligned,200.0,0.05,0.2,spatial_median_of_F_sym_pN,5.91938980391;11.965002615;2.41694661443,6.45670837982;11.8901705241;0.275391344868,0.537318575911;-0.07483209096;-2.14155526957,3,-0.5596895948714127,-0.0748320909600082,1.4037116403730803,-4.046702617101886,2.9273234273590605,-0.6906053828315314,2.0,0.5611939725397077,-0.39872120368158925,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.903328803073571
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,20.0,0.05,0.1,spatial_median_of_F_sym_pN,2353.83671256;1807.69257347,2549.29641713;1747.01117715,195.459704566;-60.6813963224,2,,,,,,,,,,,2,1.0,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,25.0,0.05,0.1,spatial_median_of_F_sym_pN,1775.04674911;1247.68444714,1933.55649065;1210.84792851,158.509741535;-36.8365186375,2,,,,,,,,,,,2,1.0,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,30.0,0.05,0.1,spatial_median_of_F_sym_pN,1360.55960147;863.974449556,1492.61569385;846.636361939,132.056092378;-17.3380876173,2,,,,,,,,,,,2,1.0,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,35.0,0.05,0.1,spatial_median_of_F_sym_pN,1061.64679234;608.345045283,1169.08449846;597.873987466,107.437706127;-10.4710578175,2,,,,,,,,,,,2,1.0,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,40.0,0.05,0.1,spatial_median_of_F_sym_pN,836.731191953;428.103462246,923.328115982;425.543838716,86.5969240283;-2.55962352977,2,,,,,,,,,,,2,1.0,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,45.0,0.05,0.1,spatial_median_of_F_sym_pN,658.159201678;301.953712739,729.073235861;304.414616106,70.9140341828;2.46090336768,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,50.0,0.05,0.1,spatial_median_of_F_sym_pN,520.738657225;212.98754095,577.98983841;220.75184396,57.2511811845;7.76430300964,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,55.0,0.05,0.1,spatial_median_of_F_sym_pN,411.451558013;152.488763339,457.328515997;157.646896756,45.8769579834;5.15813341664,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,60.0,0.05,0.1,spatial_median_of_F_sym_pN,327.208112624;108.841585443,364.940054736;116.029112895,37.7319421124;7.18752745186,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,65.0,0.05,0.1,spatial_median_of_F_sym_pN,261.679106437;80.3474815997,289.403285212;84.7988568367,27.7241787749;4.45137523698,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,70.0,0.05,0.1,spatial_median_of_F_sym_pN,208.816905067;60.060467494,229.244948962;62.7540849712,20.4280438957;2.69361747722,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,75.0,0.05,0.1,spatial_median_of_F_sym_pN,167.446597333;44.2861666696,180.880877516;47.5461624384,13.4342801829;3.25999576876,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,80.0,0.05,0.1,spatial_median_of_F_sym_pN,133.640749947;33.9336238425,143.796606323;35.1698491642,10.1558563758;1.23622532177,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,85.0,0.05,0.1,spatial_median_of_F_sym_pN,107.253631384;26.4966825028,114.425989421;27.8683471833,7.17235803688;1.37166468041,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,90.0,0.05,0.1,spatial_median_of_F_sym_pN,85.943136193;21.6851026543,90.5543563995;21.5487766306,4.61122020652;-0.13632602368,2,,,,,,,,,,,2,1.0,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,95.0,0.05,0.1,spatial_median_of_F_sym_pN,69.5176143638;18.7927168836,72.5083952277;17.0608358579,2.99078086384;-1.73188102564,2,,,,,,,,,,,2,1.0,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,100.0,0.05,0.1,spatial_median_of_F_sym_pN,56.4584154286;15.9448648332,58.2529340707;14.3958383211,1.79451864204;-1.5490265121,2,,,,,,,,,,,2,1.0,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,105.0,0.05,0.1,spatial_median_of_F_sym_pN,46.1676343064;13.5216110983,46.0383715628;12.4124262105,-0.129262743566;-1.10918488779,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,110.0,0.05,0.1,spatial_median_of_F_sym_pN,37.3755768669;12.3154203288,36.8403277148;11.2697979473,-0.53524915215;-1.04562238153,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,115.0,0.05,0.1,spatial_median_of_F_sym_pN,30.2671815158;10.995626853,29.5040365973;9.48370600508,-0.763144918506;-1.51192084788,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,120.0,0.05,0.1,spatial_median_of_F_sym_pN,24.536101047;10.6867549113,23.8201489976;8.93184431302,-0.715952049427;-1.7549105983,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,125.0,0.05,0.1,spatial_median_of_F_sym_pN,20.4888492583;9.82225991963,18.5092599442;7.46141998783,-1.97958931414;-2.3608399318,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,130.0,0.05,0.1,spatial_median_of_F_sym_pN,17.2854406589;9.68756173598,15.0114523368;6.78215982892,-2.27398832213;-2.90540190706,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,135.0,0.05,0.1,spatial_median_of_F_sym_pN,14.1451744648;8.70997117698,11.947327102;6.08004500625,-2.19784736277;-2.62992617074,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,140.0,0.05,0.1,spatial_median_of_F_sym_pN,11.9138487664;8.68117963622,9.63608453525;6.13104580424,-2.27776423114;-2.55013383198,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,145.0,0.05,0.1,spatial_median_of_F_sym_pN,10.3950349151;8.41775803057,7.94319458109;5.52625638723,-2.45184033396;-2.89150164334,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,150.0,0.05,0.1,spatial_median_of_F_sym_pN,8.7413141572;7.86369036096,6.5882979842;5.61775352295,-2.15301617301;-2.24593683801,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,155.0,0.05,0.1,spatial_median_of_F_sym_pN,7.88023462835;7.56684536673,5.39098647648;4.77416003485,-2.48924815187;-2.79268533188,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,160.0,0.05,0.1,spatial_median_of_F_sym_pN,6.4362252845;7.13375686588,4.35594414948;4.85511360756,-2.08028113502;-2.27864325832,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,165.0,0.05,0.1,spatial_median_of_F_sym_pN,5.64619931707;7.47202544776,4.0333644409;4.26769740976,-1.61283487617;-3.204328038,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
map3_5_no_refresh,"3,4,5","3,4",far_constant_referenced,linear_center_aligned,170.0,0.05,0.1,spatial_median_of_F_sym_pN,4.6389230695;6.21855140892,3.04245436804;4.16164598422,-1.59646870146;-2.0569054247,2,,,,,,,,,,,2,0.5,insufficient_complete_blocks_for_t_test,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,,
