acquisition_order,variant,baseline_method,no_slip_correction_applied_to_pixels,distance_nm,predicted_force_pN
31,common_80_250nm,linear_drift_corrected,False,245.0,-44.02332523393563
31,common_80_250nm,linear_drift_corrected,False,250.0,-44.022126482167046
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,20.0,1099.329354475871
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,25.0,726.0325360358165
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,30.0,470.55252268232874
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,35.0,297.65249259767546
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,40.0,180.903615466362
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,45.0,103.04410256659096
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,50.0,51.1769200144275
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,55.0,16.826544993836357
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,60.0,-5.75097092611999
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,65.0,-20.626530698029544
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,70.0,-30.34267926228175
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,75.0,-36.70148909923813
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,80.0,-40.854854415264285
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,85.0,-43.55156027615986
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,90.0,-45.311090987625775
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,95.0,-46.45051682300224
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,100.0,-47.189466275788554
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,105.0,-47.6678102642516
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,110.0,-47.97476727856733
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,115.0,-48.172264488120625
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,120.0,-48.29777265405026
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,125.0,-48.37700211847207
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,130.0,-48.42640644595729
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,135.0,-48.456339082716234
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,140.0,-48.474021740034495
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,145.0,-48.48378589012407
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,150.0,-48.48857443764898
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,155.0,-48.49027373052945
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,160.0,-48.49004621757886
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,165.0,-48.48870194524756
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,170.0,-48.486714371397944
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,175.0,-48.48439676239305
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,180.0,-48.48194494990484
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,185.0,-48.47947139612902
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,190.0,-48.47705112345781
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,195.0,-48.47472178807163
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,200.0,-48.47250414633206
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,205.0,-48.47040727966234
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,210.0,-48.468431975971335
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,215.0,-48.46657594938372
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,220.0,-48.46483380413151
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,225.0,-48.46319915082472
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,230.0,-48.461665177810374
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,235.0,-48.460224893471754
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,240.0,-48.45887164639112
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,245.0,-48.45759905500751
31,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,250.0,-48.45640116801881
32,primary,linear_drift_corrected,False,20.0,1168.1353660356801
32,primary,linear_drift_corrected,False,25.0,776.3929625765104
32,primary,linear_drift_corrected,False,30.0,508.9364271093283
32,primary,linear_drift_corrected,False,35.0,328.84051155848533
32,primary,linear_drift_corrected,False,40.0,207.64867775281454
32,primary,linear_drift_corrected,False,45.0,126.72650582044288
32,primary,linear_drift_corrected,False,50.0,73.19353522485214
32,primary,linear_drift_corrected,False,55.0,37.750656313155474
32,primary,linear_drift_corrected,False,60.0,14.479017440914074
32,primary,linear_drift_corrected,False,65.0,-0.7610109893436103
32,primary,linear_drift_corrected,False,70.0,-10.745383802047584
32,primary,linear_drift_corrected,False,75.0,-17.233193688477666
32,primary,linear_drift_corrected,False,80.0,-21.46349614021216
32,primary,linear_drift_corrected,False,85.0,-24.21643171747622
32,primary,linear_drift_corrected,False,90.0,-25.99562755390851
32,primary,linear_drift_corrected,False,95.0,-27.1516149453605
32,primary,linear_drift_corrected,False,100.0,-27.898300706157627
32,primary,linear_drift_corrected,False,105.0,-28.379050817929755
32,primary,linear_drift_corrected,False,110.0,-28.68882700043696
32,primary,linear_drift_corrected,False,115.0,-28.886359251597398
32,primary,linear_drift_corrected,False,120.0,-29.0119977477688
32,primary,linear_drift_corrected,False,125.0,-29.091247853372312
32,primary,linear_drift_corrected,False,130.0,-29.140147064710867
32,primary,linear_drift_corrected,False,135.0,-29.169935200173462
32,primary,linear_drift_corrected,False,140.0,-29.18738018199953
32,primary,linear_drift_corrected,False,145.0,-29.196945572443163
32,primary,linear_drift_corrected,False,150.0,-29.20160836148
32,primary,linear_drift_corrected,False,155.0,-29.203179232620084
32,primary,linear_drift_corrected,False,160.0,-29.202878763221005
32,primary,linear_drift_corrected,False,165.0,-29.201476824183178
32,primary,linear_drift_corrected,False,170.0,-29.19944203300642
32,primary,linear_drift_corrected,False,175.0,-29.197094434734918
32,primary,linear_drift_corrected,False,180.0,-29.1946195492624
32,primary,linear_drift_corrected,False,185.0,-29.192130839751318
32,primary,linear_drift_corrected,False,190.0,-29.189699656966436
32,primary,linear_drift_corrected,False,195.0,-29.187362603939704
32,primary,linear_drift_corrected,False,200.0,-29.185139649247954
32,primary,linear_drift_corrected,False,205.0,-29.183039067866073
32,primary,linear_drift_corrected,False,210.0,-29.18106127367396
32,primary,linear_drift_corrected,False,215.0,-29.179203478909397
32,primary,linear_drift_corrected,False,220.0,-29.177460171767745
32,primary,linear_drift_corrected,False,225.0,-29.175824683942857
32,primary,linear_drift_corrected,False,230.0,-29.174290142494822
32,primary,linear_drift_corrected,False,235.0,-29.17284949628528
32,primary,linear_drift_corrected,False,240.0,-29.171495984216723
32,primary,linear_drift_corrected,False,245.0,-29.17022322143568
32,primary,linear_drift_corrected,False,250.0,-29.169025215997465
32,constant_baseline,far_constant_referenced,False,20.0,1221.1188009711939
32,constant_baseline,far_constant_referenced,False,25.0,907.335827997653
32,constant_baseline,far_constant_referenced,False,30.0,678.3205450092839
